region,year,cases,population,elderly_t3_z,urban_population_z,sex_ratio_z,longterm_hospital_z,clinic_z,general_hospital_z,family_medicine_clinic_z,physicians_per_1000_z,idarea,idtime,idarea_time
경상남도김해시,2019,2,542455,-1.2243526392369692,0.5537292039527512,0.39337394952390714,3.310263517424053,0.455683163245531,2.028330655604669,-0.5433134689707605,-0.33269371841304296,52,9,723
경상남도김해시,2020,0,542338,-1.2243526392369692,0.5466739409166134,0.3988904575404488,3.423586897001577,0.460795272110096,2.028330655604669,0.0916803713415973,-0.2893977705645427,52,10,724
경상남도김해시,2021,2,537673,-1.2243526392369692,0.548568010740972,0.390513607537489,2.97029337869148,0.5272526873494405,2.028330655604669,0.25042883141968675,-0.24610182271604245,52,11,725
경상남도김해시,2022,1,535129,-1.2243526392369692,0.5509765675731353,0.3966167959257037,2.856969999113955,0.5681495582659604,2.028330655604669,-0.06706808873649214,-0.24610182271604245,52,12,726
경상남도김해시,2023,0,533659,-1.2243526392369692,0.5513206471205874,0.37283552288610883,2.516999860381383,0.5937101025887852,2.028330655604669,-0.06706808873649214,-0.2893977705645427,52,13,727
경상남도김해시,2024,0,531676,0,0.5540732835002028,0.4008835415690518,2.4036764808038584,0.603934320317915,2.028330655604669,-0.06706808873649214,-0.20280587486754215,52,14,728
경상남도밀양시,2011,1,109329,0,-0.4936489384909384,-0.9101882757174004,0.023885509675849265,-0.403151126001384,-0.13972203776624803,-0.2258165488145816,-0.4192856141100434,53,1,729
경상남도밀양시,2012,0,108755,0,-0.5404437569444015,-0.8924021394868351,0.023885509675849265,-0.40826323486594895,-0.13972203776624803,-0.2258165488145816,-0.4192856141100434,53,2,730
경상남도밀양시,2013,0,108342,0,-0.4936489384909384,-0.889367653524757,-0.089437869901675,-0.41337534373051393,-0.13972203776624803,-0.2258165488145816,-0.3759896662615431,53,3,731
경상남도밀양시,2014,0,107765,0,-0.47816535885560146,-0.9004766621963851,-0.089437869901675,-0.4235995614596439,-0.13972203776624803,-0.2258165488145816,-0.3759896662615431,53,4,732
경상남도밀양시,2015,0,107896,0,-0.4702515292642068,-0.9271490244374228,0.023885509675849265,-0.4184874525950789,-0.13972203776624803,-0.2258165488145816,-0.4192856141100434,53,5,733
경상남도밀양시,2016,0,108354,1.2243526392369692,-0.46784297243204326,-0.9400585669227054,-0.089437869901675,-0.4184874525950789,-0.13972203776624803,-0.2258165488145816,-0.4192856141100434,53,6,734
경상남도밀양시,2017,0,107898,1.2243526392369692,-0.46990744971675497,-0.99520451633314,0.023885509675849265,-0.4287116703242088,-0.6817352111089774,-0.2258165488145816,-0.3759896662615431,53,7,735
경상남도밀양시,2018,0,106744,1.2243526392369692,-0.4558001882712255,-0.971651285687024,-0.20276124947919927,-0.2753484043872597,-0.6817352111089774,-0.5433134689707605,-0.3759896662615431,53,8,736
경상남도밀양시,2019,0,105552,1.2243526392369692,-0.43756397225627314,-0.9427301294331036,-0.089437869901675,-0.4338237791887738,-0.6817352111089774,-0.5433134689707605,-0.3759896662615431,53,9,737
경상남도밀양시,2020,1,104831,1.2243526392369692,-0.414574038889532,-0.8757443486186209,-0.089437869901675,-0.4287116703242088,-0.6817352111089774,-0.2258165488145816,-0.33269371841304296,53,10,738
경상남도밀양시,2021,0,103525,1.2243526392369692,-0.4031560175110797,-0.7758880279676179,-0.20276124947919927,-0.4235995614596439,-0.6817352111089774,-0.2258165488145816,-0.3759896662615431,53,11,739
경상남도밀양시,2022,1,102945,1.2243526392369692,-0.3948981083722331,-0.7213215124417574,-0.20276124947919927,-0.4287116703242088,-0.6817352111089774,-0.2258165488145816,-0.33269371841304296,53,12,740
경상남도밀양시,2023,0,102084,1.2243526392369692,-0.395586267467137,-0.6110112612945694,-0.089437869901675,-0.4287116703242088,-0.6817352111089774,-0.2258165488145816,-0.33269371841304296,53,13,741
경상남도밀양시,2024,1,100691,1.2243526392369692,-0.400403381131464,-0.4996208386789656,-0.089437869901675,-0.4287116703242088,-0.6817352111089774,-0.2258165488145816,-0.2893977705645427,53,14,742
경상남도사천시,2011,0,114133,0,-0.5497339047256038,0.12162594258333773,-0.4294080086342478,-0.4287116703242088,-0.6817352111089774,-0.38456500889267103,-0.4625815619585435,54,1,743
경상남도사천시,2012,0,115321,0,-0.5535187797475751,0.04119951905359953,-0.20276124947919927,-0.4338237791887738,-0.6817352111089774,-0.38456500889267103,-0.4625815619585435,54,2,744
경상남도사천시,2013,0,116851,0,-0.5631530070762293,0.08772341253339086,-0.20276124947919927,-0.4338237791887738,-0.6817352111089774,-0.38456500889267103,-0.4192856141100434,54,3,745
경상남도사천시,2014,0,116485,0,-0.5676260411931043,0.0288726613023582,-0.20276124947919927,-0.4235995614596439,-0.6817352111089774,-0.38456500889267103,-0.4192856141100434,54,4,746
경상남도사천시,2015,0,115452,0,-0.5724431548574314,0.06960114302330485,-0.20276124947919927,-0.4338237791887738,-0.6817352111089774,-0.38456500889267103,-0.3759896662615431,54,5,747
경상남도사천시,2016,0,114912,0,-0.5779484276166625,0.09580124369158326,-0.089437869901675,-0.4287116703242088,-0.6817352111089774,-0.38456500889267103,-0.3759896662615431,54,6,748
경상남도사천시,2017,0,114252,0,-0.5831096208284414,0.17398653067383635,0.13720888925337352,-0.40826323486594895,-0.6817352111089774,-0.38456500889267103,-0.2893977705645427,54,7,749
경상남도사천시,2018,0,113888,0,-0.6020339959382978,0.2467581462569259,3.310263517424053,0.4710194898392258,2.028330655604669,0.25042883141968675,-0.33269371841304296,54,8,750
경상남도사천시,2019,0,111925,0,-0.5923997686096438,0.28072118098872717,0.13720888925337352,-0.398039017136819,-0.6817352111089774,0.25042883141968675,-0.2893977705645427,54,9,751
경상남도사천시,2020,0,111105,0,-0.6361341202604429,0.26043223550611005,0.13720888925337352,-0.403151126001384,-0.6817352111089774,-0.38456500889267103,-0.2893977705645427,54,10,752
경상남도사천시,2021,0,109953,0,-0.6508932916764726,0.26322997214439603,-0.089437869901675,-0.398039017136819,-0.6817352111089774,-0.38456500889267103,-0.24610182271604245,54,11,753
경상남도사천시,2022,0,109369,1.2243526392369692,-0.6598393599102228,0.33882667831873925,-0.089437869901675,-0.403151126001384,-0.6817352111089774,-0.38456500889267103,-0.24610182271604245,54,12,754
경상남도사천시,2023,0,109030,1.2243526392369692,-0.6839249282318584,0.3927757006707085,-0.089437869901675,-0.40826323486594895,-0.6817352111089774,-0.38456500889267103,-0.24610182271604245,54,13,755
경상남도사천시,2024,0,108504,1.2243526392369692,-0.7131716897652728,0.5112655350060534,-0.089437869901675,-0.4235995614596439,-0.6817352111089774,-0.38456500889267103,-0.20280587486754215,54,14,756
경상남도산청군,2011,0,35651,1.2243526392369692,-1.9642449243005076,-1.0496186063623894,-0.6560547677892963,-0.6025233717194178,-0.6817352111089774,-0.2258165488145816,-0.5058775098070438,55,1,757
경상남도산청군,2012,0,35691,1.2243526392369692,-1.9673416402275752,-0.9252418800534866,-0.6560547677892963,-0.6025233717194178,-0.6817352111089774,-0.2258165488145816,-0.5058775098070438,55,2,758
경상남도산청군,2013,0,35935,1.2243526392369692,-1.962180447015796,-0.8569673494970207,-0.6560547677892963,-0.6076354805839828,-0.6817352111089774,-0.2258165488145816,-0.549173457655544,55,3,759
경상남도산청군,2014,0,35849,1.2243526392369692,-1.968029799322479,-0.9431712515751188,-0.6560547677892963,-0.6025233717194178,-0.6817352111089774,-0.2258165488145816,-0.549173457655544,55,4,760
경상남도산청군,2015,0,36071,1.2243526392369692,-1.9532343787820456,-0.9357968803225826,-0.6560547677892963,-0.5974112628548528,-0.6817352111089774,-0.2258165488145816,-0.5058775098070438,55,5,761
경상남도산청군,2016,0,36098,1.2243526392369692,-1.9473850264753627,-0.9147829179764512,-0.6560547677892963,-0.5922991539902879,-0.6817352111089774,-0.2258165488145816,-0.4625815619585435,55,6,762
경상남도산청군,2017,0,36340,1.2243526392369692,-1.942567912811036,-0.896504160289301,-0.6560547677892963,-0.5922991539902879,-0.6817352111089774,-0.2258165488145816,-0.4625815619585435,55,7,763
경상남도산청군,2018,0,35952,1.2243526392369692,-1.9387830377890645,-0.926740295274666,-0.542731388211772,-0.5360659564800732,-0.6817352111089774,-0.5433134689707605,-0.4192856141100434,55,8,764
경상남도산청군,2019,0,35417,1.2243526392369692,-1.9363744809569008,-0.9404221894376004,-0.542731388211772,-0.5922991539902879,-0.6817352111089774,-0.5433134689707605,-0.3759896662615431,55,9,765
경상남도산청군,2020,0,34857,1.2243526392369692,-1.92938859123912,-0.8003287467368214,-0.542731388211772,-0.5922991539902879,-0.6817352111089774,-0.2258165488145816,-0.3759896662615431,55,10,766
경상남도산청군,2021,0,34360,1.2243526392369692,-1.930181049102766,-0.6524248501174842,-0.542731388211772,-0.5922991539902879,-0.6817352111089774,-0.2258165488145816,-0.4192856141100434,55,11,767
경상남도산청군,2022,0,34028,1.2243526392369692,-1.929836969555314,-0.4119201334120177,-0.542731388211772,-0.5922991539902879,-0.6817352111089774,-0.2258165488145816,-0.3759896662615431,55,12,768
경상남도산청군,2023,0,33752,1.2243526392369692,-1.9184823444894004,-0.3557044484872734,-0.542731388211772,-0.5820749362611579,-0.6817352111089774,-0.2258165488145816,-0.33269371841304296,55,13,769
경상남도산청군,2024,0,33259,1.2243526392369692,-1.929492890007862,-0.4470924319479048,-0.542731388211772,-0.5820749362611579,-0.6817352111089774,-0.2258165488145816,-0.33269371841304296,55,14,770
경상남도양산시,2011,0,266403,-1.2243526392369692,0.259197111333895,0.19469699289772976,0.3638556484084221,-0.07597615866922591,0.9443043089192108,0.0916803713415973,0.10026576007195924,56,1,771
경상남도양산시,2012,0,270460,-1.2243526392369692,0.2705517363998088,0.20440332921260643,0.5905024075634706,-0.04019139661727112,0.9443043089192108,0.0916803713415973,0.14356170792045952,56,2,772
경상남도양산시,2013,0,279565,-1.2243526392369692,0.21102597469062392,0.1974361951361369,0.7038257871409949,-0.05041561434640106,0.9443043089192108,0.0916803713415973,0.18685765576895977,56,3,773
경상남도양산시,2014,1,292376,-1.2243526392369692,0.2271977134208648,0.20348438393094267,0.8171491667185191,-0.04019139661727112,0.4022911355764814,-0.06706808873649214,0.23015360361746004,56,4,774
경상남도양산시,2015,0,301291,-1.2243526392369692,0.23958457712913445,0.19695260368321232,0.7038257871409949,0.0416023452157684,0.4022911355764814,0.0916803713415973,0.2734495514659601,56,5,775
경상남도양산시,2016,0,317037,-1.2243526392369692,0.25816487269153915,0.1774159711776478,0.7038257871409949,0.13362030477793788,0.4022911355764814,0.0916803713415973,0.3167454993144604,56,6,776
경상남도양산시,2017,0,338535,-1.2243526392369692,0.22788587251576853,0.1323224010073929,1.3837660646061405,0.18474139342358756,0.4022911355764814,0.0916803713415973,0.3167454993144604,56,7,777
경상남도양산시,2018,0,348639,-1.2243526392369692,0.22857403161067277,0.12628053504997536,-0.4294080086342478,-0.13732146504400555,0.9443043089192108,-0.5433134689707605,0.3167454993144604,56,8,778
경상남도양산시,2019,1,350759,-1.2243526392369692,0.23992865667658655,0.0948290158930682,1.3837660646061405,0.2307503732046723,0.4022911355764814,-0.5433134689707605,0.4033373950114609,56,9,779
경상남도양산시,2020,0,352229,-1.2243526392369692,0.2508820839579327,0.04604801967215941,1.4970894441836646,0.25631091752749713,0.4022911355764814,0.25042883141968675,0.4033373950114609,56,10,780
경상남도양산시,2021,0,354726,-1.2243526392369692,0.23958457712913445,0.015305118915971661,0.8171491667185191,0.25119880866293215,0.4022911355764814,0.25042883141968675,0.4033373950114609,56,11,781
경상남도양산시,2022,0,353792,0,0.22169244066163396,0.003157291651452644,0.8171491667185191,0.2972077884440169,0.4022911355764814,0.0916803713415973,0.44663334285996115,56,12,782
경상남도양산시,2023,0,355122,0,0.16595155397442038,-0.06715175613327949,0.8171491667185191,0.3329925504959717,0.4022911355764814,0.0916803713415973,0.4899292907084613,56,13,783
경상남도양산시,2024,0,359531,0,0.07889942846908085,-0.01760351486362184,0.7038257871409949,0.3483288770896666,-0.13972203776624803,0.0916803713415973,0.2734495514659601,56,14,784
경상남도의령군,2011,0,30045,1.2243526392369692,-1.503522410262367,-1.5535642338025084,-0.542731388211772,-0.5974112628548528,-0.6817352111089774,-0.5433134689707605,-0.3759896662615431,57,1,785
경상남도의령군,2012,0,30329,1.2243526392369692,-1.5000816147878475,-1.5698993332513236,-0.542731388211772,-0.6025233717194178,-0.6817352111089774,-0.5433134689707605,-0.4192856141100434,57,2,786
경상남도의령군,2013,0,29417,1.2243526392369692,-1.481845398772895,-1.4434121607603798,-0.4294080086342478,-0.6025233717194178,-0.6817352111089774,-0.5433134689707605,-0.24610182271604245,57,3,787
경상남도의령군,2014,0,29209,1.2243526392369692,-1.4725552509916928,-1.473464325221152,-0.4294080086342478,-0.6025233717194178,-0.6817352111089774,-0.5433134689707605,-0.20280587486754215,57,4,788
경상남도의령군,2015,0,28544,1.2243526392369692,-1.460856546378327,-1.6322471677369814,-0.4294080086342478,-0.6076354805839828,-0.6817352111089774,-0.5433134689707605,-0.24610182271604245,57,5,789
경상남도의령군,2016,0,28111,1.2243526392369692,-1.445028887195538,-1.4457901607639163,-0.3160846290567235,-0.6025233717194178,-0.6817352111089774,-0.5433134689707605,-0.20280587486754215,57,6,790
경상남도의령군,2017,1,27849,1.2243526392369692,-1.4371150576041436,-1.3306103470195314,-0.4294080086342478,-0.6025233717194178,-0.6817352111089774,-0.5433134689707605,-0.15950992701904212,57,7,791
경상남도의령군,2018,0,27667,1.2243526392369692,-1.417846602946835,-1.253446144090006,-0.6560547677892963,-0.5922991539902879,-0.6817352111089774,-0.2258165488145816,-0.33269371841304296,57,8,792
경상남도의령군,2019,0,27168,1.2243526392369692,-1.3999544664793346,-1.0675011114638393,-0.4294080086342478,-0.6025233717194178,-0.6817352111089774,-0.2258165488145816,-0.3759896662615431,57,9,793
경상남도의령군,2020,0,26800,1.2243526392369692,-1.379371319655485,-0.8442526418725862,-0.4294080086342478,-0.6076354805839828,-0.6817352111089774,-0.5433134689707605,-0.3759896662615431,57,10,794
경상남도의령군,2021,0,26322,1.2243526392369692,-1.3682991481137563,-0.6650989991684807,-0.4294080086342478,-0.6076354805839828,-0.6817352111089774,-0.5433134689707605,-0.5058775098070438,57,11,795
경상남도의령군,2022,0,26061,1.2243526392369692,-1.371051784493372,-0.49706983097262136,-0.542731388211772,-0.6076354805839828,-0.6817352111089774,-0.5433134689707605,-0.5058775098070438,57,12,796
경상남도의령군,2023,0,25475,1.2243526392369692,-1.3748366595153432,-0.29440755521115164,-0.542731388211772,-0.6076354805839828,-0.6817352111089774,-0.5433134689707605,-0.4192856141100434,57,13,797
경상남도의령군,2024,0,25150,1.2243526392369692,-1.3686432276612084,-0.168094186255988,-0.542731388211772,-0.6076354805839828,-0.6817352111089774,-0.5433134689707605,-0.4192856141100434,57,14,798
경상남도진주시,2011,2,335502,-1.2243526392369692,0.17180090628110334,-0.43253759560765787,-0.20276124947919927,0.13362030477793788,0.9443043089192108,0.5679257515758657,0.10026576007195924,58,1,799
경상남도진주시,2012,0,337314,-1.2243526392369692,0.1762739403979783,-0.4520440902100183,-0.20276124947919927,0.13362030477793788,0.9443043089192108,0.5679257515758657,0.10026576007195924,58,2,800
경상남도진주시,2013,0,337071,-1.2243526392369692,0.17420946311326713,-0.44348717871993254,-0.20276124947919927,0.1796292845590226,0.4022911355764814,0.7266742116539551,0.10026576007195924,58,3,801
경상남도진주시,2014,0,340241,-1.2243526392369692,0.19623055415019097,-0.4610686053090213,-0.20276124947919927,0.20007772001728247,0.4022911355764814,0.7266742116539551,0.14356170792045952,58,4,802
경상남도진주시,2015,1,344426,-1.2243526392369692,0.21102597469062392,-0.4717283361675198,-0.20276124947919927,0.22563826434010736,0.4022911355764814,0.7266742116539551,0.18685765576895977,58,5,803
경상남도진주시,2016,0,346739,-1.2243526392369692,0.21687532699730688,-0.4250626182272029,0.023885509675849265,0.25631091752749713,0.4022911355764814,0.7266742116539551,0.18685765576895977,58,6,804
경상남도진주시,2017,0,346681,0,0.22341283839889353,-0.4308473150375306,0.3638556484084221,0.28698357071488695,0.4022911355764814,0.7266742116539551,0.23015360361746004,58,7,805
경상남도진주시,2018,0,345987,0,0.22685363387341315,-0.46205280963428463,0.2505322688308978,-0.403151126001384,-0.6817352111089774,-0.38456500889267103,0.23015360361746004,58,8,806
경상남도진주시,2019,0,347334,0,0.2206602020192781,-0.4971693944182125,0.4771790279859463,0.32276833276684175,0.9443043089192108,-0.38456500889267103,0.3167454993144604,58,9,807
경상남도진주시,2020,1,348096,0,0.22742498037051387,-0.5207947467011105,0.4771790279859463,0.3687773125479265,0.9443043089192108,0.7266742116539551,0.3167454993144604,58,10,808
경상남도진주시,2021,0,347097,0,0.22754179296831692,-0.5235433998237798,0.13720888925337352,0.4147862923290112,0.9443043089192108,0.7266742116539551,0.3167454993144604,58,11,809
경상남도진주시,2022,0,343782,0,0.2309825884428361,-0.5465428294200528,0.13720888925337352,0.40967418346444623,0.9443043089192108,0.7266742116539551,0.36004144716296066,58,12,810
경상남도진주시,2023,0,341074,0,0.2344233839173557,-0.577067615700847,0.023885509675849265,0.3994499657353163,0.9443043089192108,0.7266742116539551,0.4033373950114609,58,13,811
경상남도진주시,2024,0,338785,0,0.241304974866394,-0.5551608940082422,-0.089437869901675,0.43012261892270615,0.9443043089192108,0.7266742116539551,0.2734495514659601,58,14,812
경상남도창녕군,2011,0,62490,1.2243526392369692,-1.0304130325159566,-0.6777263720119256,-0.3160846290567235,-0.5258417387509433,-0.6817352111089774,-0.5433134689707605,-0.24610182271604245,59,1,813
경상남도창녕군,2012,0,62966,1.2243526392369692,-1.0118327369535522,-0.5933466705112133,-0.3160846290567235,-0.5258417387509433,-0.6817352111089774,-0.5433134689707605,-0.2893977705645427,59,2,814
경상남도창녕군,2013,0,63447,1.2243526392369692,-1.002886668719802,-0.506732244876423,-0.3160846290567235,-0.5258417387509433,-0.6817352111089774,-0.5433134689707605,-0.24610182271604245,59,3,815
경상남도창녕군,2014,0,63502,1.2243526392369692,-1.0011662709825422,-0.5728947862620282,-0.20276124947919927,-0.5207296298863783,-0.6817352111089774,-0.5433134689707605,-0.15950992701904212,59,4,816
경상남도창녕군,2015,0,63817,1.2243526392369692,-1.0114886574061004,-0.434715196056047,-0.20276124947919927,-0.5258417387509433,-0.6817352111089774,-0.5433134689707605,-0.20280587486754215,59,5,817
경상남도창녕군,2016,0,63982,1.2243526392369692,-1.0046070664570614,-0.3959153949489574,-0.089437869901675,-0.5207296298863783,-0.6817352111089774,-0.5433134689707605,-0.15950992701904212,59,6,818
경상남도창녕군,2017,0,64101,1.2243526392369692,-0.9884353277268206,-0.33380610356496215,-0.089437869901675,-0.5156175210218134,-0.6817352111089774,-0.5433134689707605,-0.11621397917054184,59,7,819
경상남도창녕군,2018,0,63396,1.2243526392369692,-0.9825859754201376,-0.332259469805475,-0.4294080086342478,-0.6025233717194178,-0.6817352111089774,-0.5433134689707605,-0.15950992701904212,59,8,820
경상남도창녕군,2019,0,62331,1.2243526392369692,-0.9629734412153774,-0.2693187562241249,0.13720888925337352,-0.5105054121572483,-0.6817352111089774,-0.5433134689707605,-0.15950992701904212,59,9,821
경상남도창녕군,2020,0,61301,1.2243526392369692,-0.9623957058492396,-0.335133831074625,0.13720888925337352,-0.49516908556355343,-0.6817352111089774,-0.5433134689707605,-0.15950992701904212,59,10,822
경상남도창녕군,2021,0,60129,1.2243526392369692,-0.9646938389526372,-0.23109958230402297,0.13720888925337352,-0.49516908556355343,-0.6817352111089774,-0.5433134689707605,-0.20280587486754215,59,11,823
경상남도창녕군,2022,0,58372,1.2243526392369692,-0.9526510547918194,-0.08342410400765012,0.13720888925337352,-0.5002811944281185,-0.6817352111089774,-0.5433134689707605,-0.24610182271604245,59,12,824
경상남도창녕군,2023,0,57083,1.2243526392369692,-0.9492102593173,-0.0942228788784124,0.13720888925337352,-0.5105054121572483,-0.6817352111089774,-0.5433134689707605,-0.24610182271604245,59,13,825
경상남도창녕군,2024,0,56085,1.2243526392369692,-0.9492102593173,0.025279436482710405,0.13720888925337352,-0.5156175210218134,-0.6817352111089774,-0.5433134689707605,-0.24610182271604245,59,14,826
경상남도창원시,2011,0,1091881,-1.2243526392369692,0.6975544547876597,0.6029312343583711,0.17498334911254823,0.2341584457810492,1.1249753667001203,-0.2787327021739447,-0.2893977705645427,60,1,827
경상남도창원시,2012,3,1091471,-1.2243526392369692,0.6975544547876597,0.6064822104814391,0.2883067286900726,0.2341584457810492,1.1249753667001203,-0.2787327021739447,-0.24610182271604245,60,2,828
경상남도창원시,2013,0,1083731,-1.2243526392369692,0.6906728638386209,0.6181442802763619,0.04655018559135413,-0.11994029490448462,0.4022911355764814,-0.38456500889267103,-0.20280587486754215,60,3,829
경상남도창원시,2014,0,1075168,-1.2243526392369692,0.6572971477357833,0.6087141860644192,0.628276867422645,0.24097459093380225,1.1249753667001203,-0.38456500889267103,-0.20280587486754215,60,4,830
경상남도창원시,2015,1,1070064,-1.2243526392369692,0.6356201362463115,0.5861909275765301,0.7038257871409949,0.25290284495112025,1.1249753667001203,-0.38456500889267103,-0.15950992701904212,60,5,831
경상남도창원시,2016,2,1063907,-1.2243526392369692,0.6332115794141477,0.5512284079030948,0.1598735651688784,-0.0984694376733118,0.5106937702450273,-0.38456500889267103,-0.0729180313220416,60,6,832
경상남도창원시,2017,2,1057032,-1.2243526392369692,0.6098141701874165,0.5184520675124386,0.20520291699988805,-0.0964245941274858,0.5106937702450273,-0.38456500889267103,-0.0729180313220416,60,7,833
경상남도창원시,2018,0,1053601,-1.2243526392369692,0.5960509882893389,0.49416802260737014,0.4318496761549366,-0.025877491796489217,0.4022911355764814,-0.19406685679896368,-0.02962208347354133,60,8,834
경상남도창원시,2019,1,1044740,-1.2243526392369692,0.5888253177928484,0.4651559869054896,0.2505322688308978,-0.07290889335048696,0.5106937702450273,-0.19406685679896368,-0.02962208347354133,60,9,835
경상남도창원시,2020,0,1036738,-1.2243526392369692,11.484924730985686,0.4707434781462291,0.2958616206619075,-0.06779678448592198,0.4022911355764814,-0.38456500889267103,0.01367386437495893,60,10,836
경상남도창원시,2021,0,1032741,0,0.5895134768877521,0.46834306999842207,0.2278675929153929,-0.06575194094009597,0.29388850090793545,-0.3528153168770532,0.05696981222345899,60,11,837
경상남도창원시,2022,0,1021487,0,0.5898575564352042,0.4431412256951245,0.20520291699988805,-0.054505301438053017,0.29388850090793545,-0.3210656248614353,0.10026576007195924,60,12,838
경상남도창원시,2023,0,1021487,0,0.5884812382453963,0.4431412256951245,0.13720888925337352,-0.04939319257348805,0.29388850090793545,-0.3210656248614353,0.10026576007195924,60,13,839
경상남도창원시,2024,0,999858,0,-1.007703782384129,0.42577290356670594,-0.6560547677892963,-0.6587565692296324,-0.6817352111089774,-0.5433134689707605,0.14356170792045952,60,14,840
경상남도통영시,2011,0,140195,-1.2243526392369692,-0.274470266764056,0.5771421600178437,-0.4294080086342478,-0.26001207779356483,-0.6817352111089774,-0.5433134689707605,-0.4625815619585435,61,1,841
경상남도통영시,2012,0,139347,-1.2243526392369692,-0.2951150396111719,0.4754312059375358,-0.4294080086342478,-0.26001207779356483,-0.6817352111089774,-0.5433134689707605,-0.4625815619585435,61,2,842
경상남도통영시,2013,0,139719,-1.2243526392369692,-0.3319315511885292,0.5001096015784712,-0.4294080086342478,-0.2702362955226948,-0.6817352111089774,-0.5433134689707605,-0.4192856141100434,61,3,843
경상남도통영시,2014,0,139439,-1.2243526392369692,-0.3818230855690598,0.464942257126395,-0.4294080086342478,-0.25489996892899985,-0.6817352111089774,-0.5433134689707605,-0.3759896662615431,61,4,844
경상남도통영시,2015,1,139168,-1.2243526392369692,-0.40074746067891615,0.3806057087812092,-0.4294080086342478,-0.2651241866581298,-0.6817352111089774,-0.5433134689707605,-0.3759896662615431,61,5,845
경상남도통영시,2016,0,138160,0,-0.443757404110408,0.33198006481072095,-0.3160846290567235,-0.2804605132518247,-0.6817352111089774,-0.5433134689707605,-0.33269371841304296,61,6,846
경상남도통영시,2017,0,135833,0,-0.4743804838336302,0.2920187295007566,-0.20276124947919927,-0.2753484043872597,-0.6817352111089774,-0.5433134689707605,-0.33269371841304296,61,7,847
경상남도통영시,2018,0,133720,0,-0.5249601773090645,0.1944094005808573,-0.542731388211772,0.021153909757508523,0.9443043089192108,-0.2258165488145816,-0.33269371841304296,61,8,848
경상남도통영시,2019,0,131404,0,-0.5511102229154116,0.14191866263823402,-0.20276124947919927,-0.26001207779356483,-0.6817352111089774,-0.2258165488145816,-0.33269371841304296,61,9,849
경상남도통영시,2020,0,128293,0,-0.5647953699806836,0.1500768533888349,-0.20276124947919927,-0.2753484043872597,-0.6817352111089774,-0.5433134689707605,-0.33269371841304296,61,10,850
경상남도통영시,2021,0,125383,0,-0.5786365867115663,0.07789969888496728,-0.3160846290567235,-0.2753484043872597,-0.13972203776624803,-0.5433134689707605,-0.33269371841304296,61,11,851
경상남도통영시,2022,0,122681,0,-0.5917116095147398,0.08792276309325096,-0.3160846290567235,-0.2804605132518247,-0.13972203776624803,-0.5433134689707605,-0.33269371841304296,61,12,852
경상남도통영시,2023,0,120551,1.2243526392369692,-0.6006576777484901,0.08743600939065646,-0.3160846290567235,-0.2855726221163897,-0.13972203776624803,-0.5433134689707605,-0.33269371841304296,61,13,853
경상남도통영시,2024,1,118481,1.2243526392369692,-0.6185498142159908,0.09991795311061,-0.3160846290567235,-0.29068473098095465,-0.13972203776624803,-0.5433134689707605,-0.2893977705645427,61,14,854
경상남도하동군,2011,0,53975,1.2243526392369692,-1.865494094181802,-0.7834440176893496,-0.542731388211772,-0.5462901742092031,-0.6817352111089774,-0.38456500889267103,-0.4625815619585435,62,1,855
경상남도하동군,2012,0,50806,1.2243526392369692,-1.852763150926081,-0.6706840980416263,-0.6560547677892963,-0.5514022830737682,-0.6817352111089774,-0.38456500889267103,-0.4625815619585435,62,2,856
경상남도하동군,2013,0,50177,1.2243526392369692,-1.8489782759041091,-0.6928810570792083,-0.6560547677892963,-0.5565143919383331,-0.6817352111089774,-0.5433134689707605,-0.5058775098070438,62,3,857
경상남도하동군,2014,0,49223,1.2243526392369692,-1.8544835486633404,-0.6185610742519441,-0.6560547677892963,-0.5565143919383331,-0.6817352111089774,-0.5433134689707605,-0.5058775098070438,62,4,858
경상남도하동군,2015,0,50259,1.2243526392369692,-1.8627414578021868,-0.5918409805363744,-0.6560547677892963,-0.5565143919383331,-0.6817352111089774,-0.5433134689707605,-0.4625815619585435,62,5,859
경상남도하동군,2016,0,49622,1.2243526392369692,-1.8510427531888212,-0.6340586772264903,-0.542731388211772,-0.5514022830737682,-0.6817352111089774,-0.5433134689707605,-0.4625815619585435,62,6,860
경상남도하동군,2017,0,48831,1.2243526392369692,-1.8555157873056964,-0.618032453562594,-0.4294080086342478,-0.5514022830737682,-0.6817352111089774,-0.5433134689707605,-0.3759896662615431,62,7,861
경상남도하동군,2018,0,47533,1.2243526392369692,-1.8500105145464656,-0.4665982471196752,0.023885509675849265,-0.5156175210218134,-0.6817352111089774,-0.5433134689707605,-0.4625815619585435,62,8,862
경상남도하동군,2019,0,46574,1.2243526392369692,-1.8441611622397824,-0.31317444684109896,-0.4294080086342478,-0.5565143919383331,-0.6817352111089774,-0.5433134689707605,-0.4192856141100434,62,9,863
경상남도하동군,2020,0,44785,1.2243526392369692,-1.834671604189093,-0.12648381915340504,-0.4294080086342478,-0.5565143919383331,-0.6817352111089774,-0.5433134689707605,-0.33269371841304296,62,10,864
경상남도하동군,2021,0,43449,1.2243526392369692,-1.8345269349111284,-0.12806116373275916,-0.4294080086342478,-0.5565143919383331,-0.6817352111089774,-0.5433134689707605,-0.4625815619585435,62,11,865
